customer_unique_id,Recency,Frequency,Monetary
028df9d72fe22595a5da837157f1258b,610,1,128.87
028e0685d43827f5ce7882972eeaf6f8,133,1,186.18
028f21bc914b92ebd3d90710df2363b0,345,1,30.1
02900dde8414f41aa7e3e6394eb08871,327,1,172.67
02943af04041ca7713d7ef096d5d7a8a,123,1,70.89
02944edc74d278644e63112966608f62,127,1,106.07
0294560ad384ad92c9aff267bbbd9406,205,1,21.04
0294bdc2d323f7399d6c38690095e94b,176,1,93.91
02961f000d03958b88e9cba0cf6253cb,82,1,249.89
0296a671e6107db6871fcb8ab6330e48,258,1,27.75
0296ddaa154279cc2bd15621e06e6f1f,279,1,119.84
029800f459300049c50c59dcc4244e44,406,1,144.56
029939dc94df37cac6ac39bb3e55562f,347,1,167.51
0299711900aa07c0fe4961eb253431f8,327,1,56.78
0299fedc3f190307e87f32483a9ba4fd,544,1,115.31
029b457bd01199c39136f89e0eddcd3a,286,2,347.55
029d51fd4dc96c03a0e3d71c848adeb2,326,1,131.14
029d944cf2f7fc6640e877c5c3612509,132,1,399.62
029f24823177b442913b23816ee59e17,434,1,197.11
02a0646c59df9bfe155e5afd3317a87b,288,1,235.18
02a09961a48dc54166f61f00c8fcd7e5,476,1,87.7
02a0e3c6bcfdfcbecbc4268ef3797863,199,1,118.43
02a12dc286c290872d5a263fb9af0dfd,106,1,59
02a2094b273efc30447d706e9fc9fceb,84,1,282.07
02a2144d4ae1760a74cedd6b5bfea147,147,1,71.78
02a2a0a9627a062602de754d75038ce4,70,1,532.49
02a3fc88421c4bb19b14420b7d1b6bd3,259,1,62.37
02a6a137ef7fe2414c9e14fc4d060790,198,1,246.99
02a7760053385280fc193a50d86f69d1,60,1,139.94
02a8100f33055beec4d219c04e7d4318,61,1,153.1
02a81ef75e80450061b235f691600dc0,440,1,56.69
02a9f0e03fc4867dc04993af70d4a300,125,1,21.49
02a9fc337956564657d9fa17d41af27f,205,1,71.25
02aa4845dc6ee08624bcc899ad684b33,417,1,85.16
02ab167135d5d29cdc77b3147d75c1ef,574,1,53.42
02ab4d19fd037fa00ad9892f7d529a8f,485,1,150.05
02abda54135beba6c872bc929d06be83,549,1,43.86
02ac2bb64dac05fb338809262ff33a49,572,1,98.84
02ae5429a2a0c57554a8d4b7ed04b7e2,570,1,101.19
02aff8daa5b3527989a29500ff1e8e10,126,1,405.03
02b13b8c07bd3209940a10fdbc724545,417,1,34.78
02b201bcaa62f2e65294692b30fdaa4f,267,1,158.89
02b20b7c813efede140142ac610e36dc,212,2,194.57
02b2ee0aa7ac4b3db5463ec3863ff8f7,162,1,34.13
02b3bd80b9721b83c5b155ace3feede9,129,1,110.41
02b3c998830ee93e9edb49fd91aeae4c,236,1,60
02b3eb3619fdcba4c5a8e5d9ad6c97f2,442,1,117.13
02b6ef845021b8fefe19c8d200f3ee06,197,1,2024.31
